Время начала,Время окончания,Минуты активности,Калории (ккал),Дистанция (м),Баллы кардиотренировок,Минуты кардиотренировок,Средний пульс (уд/мин),Макс. пульс (уд/мин),Мин. пульс (уд/мин),Средняя скорость (м/с),Макс. скорость (м/с),Мин. скорость (м/с),Число шагов,Средний вес (кг),Макс. вес (кг),Мин. вес (кг),Продолжительность: Ходьба (мс),Продолжительность: Бег (мс),Продолжительность: Прочее (мс)
06:00:00.000+02:00,06:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
06:15:00.000+02:00,06:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
06:30:00.000+02:00,06:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
06:45:00.000+02:00,07:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
07:00:00.000+02:00,07:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
07:15:00.000+02:00,07:30:00.000+02:00,,16.49218712747097,0.0,,,,,,0.0,0.0,0.0,,,,,,,
07:30:00.000+02:00,07:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
07:45:00.000+02:00,08:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
08:00:00.000+02:00,08:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
08:15:00.000+02:00,08:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
08:30:00.000+02:00,08:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
08:45:00.000+02:00,09:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
09:00:00.000+02:00,09:15:00.000+02:00,,16.49218712747097,0.0,,,75.0,75.0,75.0,,,,,,,,,,
09:15:00.000+02:00,09:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
09:30:00.000+02:00,09:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
09:45:00.000+02:00,10:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
10:00:00.000+02:00,10:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
10:15:00.000+02:00,10:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
10:30:00.000+02:00,10:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
10:45:00.000+02:00,11:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
11:00:00.000+02:00,11:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
11:15:00.000+02:00,11:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
11:30:00.000+02:00,11:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
11:45:00.000+02:00,12:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
12:00:00.000+02:00,12:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
12:15:00.000+02:00,12:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,18,,,,,,
12:30:00.000+02:00,12:45:00.000+02:00,1,16.49218712747097,0.0,,,,,,0.39964389998478483,0.45816394805301397,0.34112385191655553,122,,,,,,
12:45:00.000+02:00,13:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
13:00:00.000+02:00,13:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
13:15:00.000+02:00,13:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
13:30:00.000+02:00,13:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
13:45:00.000+02:00,14:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
14:00:00.000+02:00,14:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
14:15:00.000+02:00,14:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
14:30:00.000+02:00,14:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
14:45:00.000+02:00,15:00:00.000+02:00,3,16.49218712747097,15.923076923076923,,,77.0,77.0,77.0,,,,24,,,,,,180000
15:00:00.000+02:00,15:15:00.000+02:00,15,16.49218712747097,79.61538461538461,,,78.92857142857143,91.0,67.0,0.08846153846153847,0.08846153846153847,0.08846153846153847,118,,,,,,900000
15:15:00.000+02:00,15:30:00.000+02:00,8,16.49218712747097,49.261538461538464,,,76.25,82.0,69.0,,,,73,,,,,,480000
15:30:00.000+02:00,15:45:00.000+02:00,,16.49218712747097,17.0,,,76.03571428571429,82.0,72.0,,,,25,,,,,,
15:45:00.000+02:00,16:00:00.000+02:00,,16.49218712747097,17.0,,,77.71428571428571,89.0,70.0,,,,25,,,,,,
16:00:00.000+02:00,16:15:00.000+02:00,,16.49218712747097,17.0,,,77.64285714285714,93.0,72.0,,,,25,,,,,,
16:15:00.000+02:00,16:30:00.000+02:00,,16.49218712747097,17.0,,,78.14285714285714,92.0,72.0,,,,25,,,,,,
16:30:00.000+02:00,16:45:00.000+02:00,,16.49218712747097,17.0,,,78.25,90.0,71.0,,,,25,,,,,,
16:45:00.000+02:00,17:00:00.000+02:00,,16.49218712747097,17.0,,,78.03571428571429,90.0,71.0,0.01888888888888889,0.01888888888888889,0.01888888888888889,25,,,,,,
17:00:00.000+02:00,17:15:00.000+02:00,,16.49218712747097,17.0,,,78.96428571428571,90.0,71.0,,,,25,,,,,,
17:15:00.000+02:00,17:30:00.000+02:00,,16.49218712747097,17.0,,,80.42857142857143,92.0,75.0,,,,25,,,,,,
17:30:00.000+02:00,17:45:00.000+02:00,,16.49218712747097,17.0,,,81.25,93.0,72.0,,,,25,,,,,,
17:45:00.000+02:00,18:00:00.000+02:00,,16.49218712747097,17.0,,,75.64285714285714,88.0,71.0,,,,25,,,,,,
18:00:00.000+02:00,18:15:00.000+02:00,,16.49218712747097,17.0,,,83.21428571428571,104.0,73.0,,,,25,,,,,,
18:15:00.000+02:00,18:30:00.000+02:00,,32.52812475164731,52.34285714285715,,,86.96428571428571,98.0,75.0,0.14047619047619048,0.14047619047619048,0.14047619047619048,77,,,,300000,,
18:30:00.000+02:00,18:45:00.000+02:00,7,45.356874850988376,161.7032967032967,,,83.85714285714286,111.0,72.0,0.17243589743589743,0.34487179487179487,0.0,238,,,,540000,,
18:45:00.000+02:00,19:00:00.000+02:00,6,35.735312276482574,161.91384615384615,,,86.60714285714286,109.0,74.0,,,,239,,,,360000,,
19:00:00.000+02:00,19:15:00.000+02:00,,16.49218712747097,70.8,,,82.88461538461539,96.0,73.0,0.07866666666666666,0.07866666666666666,0.07866666666666666,104,,,,,,
19:15:00.000+02:00,19:30:00.000+02:00,12,36.898437425494194,674.24,,,80.0,80.0,80.0,,,,800,,,,720000,,
19:30:00.000+02:00,19:45:00.000+02:00,15,61.350203708627674,995.0897907883201,15.0,9,85.21428571428571,94.0,73.0,1.8461140247419037,3.3682264253968817,0.2679684890025846,1142,,,,363312,536688,
19:45:00.000+02:00,20:00:00.000+02:00,8,72.64655770144745,1138.2980385032906,12.0,8,93.85714285714286,116.0,77.0,2.6436042005801252,3.4125,1.0776492243906206,1213,,,,240000,240000,
20:00:00.000+02:00,20:15:00.000+02:00,,16.49218712747097,35.87755102040816,,,97.14285714285714,125.0,81.0,,,,49,,,,,,
20:15:00.000+02:00,20:30:00.000+02:00,,16.49218712747097,35.87755102040816,,,,,,,,,49,,,,,,
20:30:00.000+02:00,20:45:00.000+02:00,,16.49218712747097,35.87755102040816,,,,,,,,,49,,,,,,
20:45:00.000+02:00,21:00:00.000+02:00,,16.49218712747097,35.87755102040816,,,80.25,83.0,77.0,,,,49,,,,,,
21:00:00.000+02:00,21:15:00.000+02:00,,16.49218712747097,35.87755102040816,,,86.5,91.0,82.0,,,,49,,,,,,
21:15:00.000+02:00,21:30:00.000+02:00,3,22.38084472562528,35.87755102040816,,,88.65,100.0,80.0,1.1694735969338574,1.1932228436481012,1.1457243502196137,49,,,,110165,,
21:30:00.000+02:00,21:45:00.000+02:00,3,31.9309998876484,35.87755102040816,,,82.71428571428571,100.0,60.0,1.0475859987810028,1.0858017410746361,1.0093702564873694,49,,,,288829,,
21:45:00.000+02:00,22:00:00.000+02:00,,16.49218712747097,35.87755102040816,,,89.53571428571429,99.0,78.0,0.039863945578231294,0.039863945578231294,0.039863945578231294,49,,,,,,
22:00:00.000+02:00,22:15:00.000+02:00,,16.49218712747097,35.87755102040816,,,88.85714285714286,95.0,77.0,,,,49,,,,,,
22:15:00.000+02:00,22:30:00.000+02:00,,16.49218712747097,35.87755102040816,,,81.22727272727273,90.0,74.0,,,,49,,,,,,
22:30:00.000+02:00,22:45:00.000+02:00,,16.49218712747097,35.87755102040816,,,,,,,,,49,,,,,,
22:45:00.000+02:00,23:00:00.000+02:00,,16.49218712747097,35.87755102040816,,,,,,,,,49,,,,,,
23:00:00.000+02:00,23:15:00.000+02:00,,16.49218712747097,35.87755102040816,,,,,,,,,49,,,,,,
23:15:00.000+02:00,23:30:00.000+02:00,,16.49218712747097,35.87755102040816,,,77.0,77.0,77.0,,,,49,,,,,,
23:30:00.000+02:00,23:45:00.000+02:00,,16.49218712747097,35.87755102040816,,,,,,,,,49,,,,,,
23:45:00.000+02:00,00:00:00.000+02:00,,16.49218712747097,33.48571428571429,,,,,,,,,46,,,,,,
