Время начала,Время окончания,Минуты активности,Калории (ккал),Дистанция (м),Баллы кардиотренировок,Минуты кардиотренировок,Средний пульс (уд/мин),Макс. пульс (уд/мин),Мин. пульс (уд/мин),Средняя скорость (м/с),Макс. скорость (м/с),Мин. скорость (м/с),Число шагов,Средний вес (кг),Макс. вес (кг),Мин. вес (кг),Продолжительность: Ходьба (мс),Продолжительность: Бег (мс),Продолжительность: Прочее (мс)
04:45:00.000+02:00,05:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
05:00:00.000+02:00,05:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
05:15:00.000+02:00,05:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
05:30:00.000+02:00,05:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
05:45:00.000+02:00,06:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
06:00:00.000+02:00,06:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
06:15:00.000+02:00,06:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
06:30:00.000+02:00,06:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
06:45:00.000+02:00,07:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
07:00:00.000+02:00,07:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,17,,,,,,
07:15:00.000+02:00,07:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,20,,,,,,
07:30:00.000+02:00,07:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
07:45:00.000+02:00,08:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
08:00:00.000+02:00,08:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
08:15:00.000+02:00,08:30:00.000+02:00,2,16.49218712747097,12.181818181818182,,,82.33333333333333,97.0,73.0,,,,18,,,,,,120000
08:30:00.000+02:00,08:45:00.000+02:00,15,16.49218712747097,91.36363636363636,,,78.17857142857143,107.0,58.0,0.10151515151515152,0.10151515151515152,0.10151515151515152,135,,,,,,900000
08:45:00.000+02:00,09:00:00.000+02:00,5,16.49218712747097,30.454545454545453,,,79.92307692307692,101.0,70.0,,,,45,,,,,,300000
09:00:00.000+02:00,09:15:00.000+02:00,,16.49218712747097,0.0,,,81.5,84.0,79.0,,,,,,,,,,
09:15:00.000+02:00,09:30:00.000+02:00,,16.49218712747097,0.0,,,86.3076923076923,95.0,73.0,,,,,,,,,,
09:30:00.000+02:00,09:45:00.000+02:00,,16.49218712747097,0.0,,,89.16666666666667,95.0,76.0,,,,,,,,,,
09:45:00.000+02:00,10:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
10:00:00.000+02:00,10:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
10:15:00.000+02:00,10:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
10:30:00.000+02:00,10:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
10:45:00.000+02:00,11:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
11:00:00.000+02:00,11:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
11:15:00.000+02:00,11:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
11:30:00.000+02:00,11:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
11:45:00.000+02:00,12:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
12:00:00.000+02:00,12:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
12:15:00.000+02:00,12:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
12:30:00.000+02:00,12:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
12:45:00.000+02:00,13:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
13:00:00.000+02:00,13:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
13:15:00.000+02:00,13:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
13:30:00.000+02:00,13:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
13:45:00.000+02:00,14:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
14:00:00.000+02:00,14:15:00.000+02:00,,16.49218712747097,0.0,,,,,,0.0,0.0,0.0,,,,,,,
14:15:00.000+02:00,14:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
14:30:00.000+02:00,14:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
14:45:00.000+02:00,15:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
15:00:00.000+02:00,15:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
15:15:00.000+02:00,15:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
15:30:00.000+02:00,15:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
15:45:00.000+02:00,16:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
16:00:00.000+02:00,16:15:00.000+02:00,,19.706270105484638,0.0,,,,,,,,,49,,,,60129,,
16:15:00.000+02:00,16:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
16:30:00.000+02:00,16:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,42,,,,,,
16:45:00.000+02:00,17:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,38,,,,,,
17:00:00.000+02:00,17:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,22,,,,,,
17:15:00.000+02:00,17:30:00.000+02:00,1,16.49218712747097,0.0,,,,,,0.35616770529104974,0.3712115605537104,0.3411238500283891,86,,,,,,
17:30:00.000+02:00,17:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
17:45:00.000+02:00,18:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
18:00:00.000+02:00,18:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
18:15:00.000+02:00,18:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
18:30:00.000+02:00,18:45:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
18:45:00.000+02:00,19:00:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
19:00:00.000+02:00,19:15:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,,,,,,,
19:15:00.000+02:00,19:30:00.000+02:00,,16.49218712747097,0.0,,,,,,,,,18,,,,,,
19:30:00.000+02:00,19:45:00.000+02:00,12,69.74881240975245,1202.1365069976696,10.0,6,85.6,101.0,71.0,1.2386667990579414,3.20231381800382,0.3411238793254253,1348,,,,452737,267263,
19:45:00.000+02:00,20:00:00.000+02:00,15,160.60975609756096,2445.731707317073,30.0,15,94.28571428571429,114.0,73.0,3.1161285940923564,3.1563477908593436,3.0768747286441473,2491,,,,,900000,
20:00:00.000+02:00,20:15:00.000+02:00,15,160.60975609756096,2445.731707317073,30.0,15,92.39285714285714,104.0,78.0,2.88104064651996,3.0612372978802744,2.448504996974184,2491,,,,,900000,
20:15:00.000+02:00,20:30:00.000+02:00,15,119.1456284484554,2009.308720691114,23.0,15,91.82142857142857,117.0,75.0,2.9096850527276277,3.5977228454534287,2.3852841156390925,2155,,,,429376,470624,
20:30:00.000+02:00,20:45:00.000+02:00,14,65.89452533163782,1324.4850719812428,15.0,12,91.92857142857143,124.0,75.0,1.755619957013659,4.049203976081428,0.843926277482452,1561,,,,839460,,
20:45:00.000+02:00,21:00:00.000+02:00,,16.49218712747097,17.142857142857142,,,98.35714285714286,108.0,84.0,,,,25,,,,,,
21:00:00.000+02:00,21:15:00.000+02:00,,16.49218712747097,17.142857142857142,,,87.75,106.0,75.0,,,,25,,,,,,
21:15:00.000+02:00,21:30:00.000+02:00,,16.49218712747097,17.142857142857142,,,80.0,83.0,76.0,,,,25,,,,,,
21:30:00.000+02:00,21:45:00.000+02:00,,27.073126396905835,17.142857142857142,,,78.0,78.0,78.0,,,,25,,,,197948,,
21:45:00.000+02:00,22:00:00.000+02:00,9,35.79007689635122,17.142857142857142,2.0,2,,,,1.1027568893159987,1.333255013936606,0.2458058398959539,25,,,,361024,,
22:00:00.000+02:00,22:15:00.000+02:00,,22.906508724016096,17.142857142857142,,,,,,,,,25,,,,119999,,
22:15:00.000+02:00,22:30:00.000+02:00,,16.492187127470974,17.142857142857142,,,92.8,98.0,88.0,0.01904761904761905,0.01904761904761905,0.01904761904761905,25,,,,,,
22:30:00.000+02:00,22:45:00.000+02:00,,16.492187127470974,17.142857142857142,,,86.25,99.0,80.0,,,,25,,,,,,
22:45:00.000+02:00,23:00:00.000+02:00,,16.492187127470974,17.142857142857142,,,81.32142857142857,90.0,78.0,,,,25,,,,,,
23:00:00.000+02:00,23:15:00.000+02:00,,16.492187127470974,17.142857142857142,,,84.35714285714286,98.0,74.0,,,,25,,,,,,
23:15:00.000+02:00,23:30:00.000+02:00,,16.492187127470974,17.142857142857142,,,80.46428571428571,99.0,75.0,,,,25,,,,,,
23:30:00.000+02:00,23:45:00.000+02:00,,16.492187127470974,17.142857142857142,,,72.67857142857143,88.0,58.0,,,,25,,,,,,
23:45:00.000+02:00,00:00:00.000+02:00,,16.492187127470974,16.0,,,60.142857142857146,70.0,54.0,,,,24,,,,,,
